experimentType,size,finalStates,instance,bfsResult,bfsTime,randomTime,fallback,finalStatesRandomized
RandomGraph,1000,560,56,true,1417,167,false,true
RandomGraph,1000,570,56,true,4083,84,false,true
RandomGraph,1000,580,56,true,1208,167,false,true
RandomGraph,1000,590,56,true,3459,84,false,true
RandomGraph,1000,600,56,true,208,83,false,true
RandomGraph,1000,610,56,true,792,125,false,true
RandomGraph,1000,620,56,true,42,333,false,true
RandomGraph,1000,630,56,true,3166,292,false,true
RandomGraph,1000,640,56,true,125,84,false,true
RandomGraph,1000,650,56,true,2541,167,false,true
RandomGraph,1000,660,56,true,959,209,false,true
RandomGraph,1000,670,56,true,2208,417,false,true
RandomGraph,1000,680,56,true,125,84,false,true
RandomGraph,1000,690,56,true,2042,542,false,true
RandomGraph,1000,700,56,true,125,209,false,true
RandomGraph,1000,710,56,true,1709,208,false,true
RandomGraph,1000,720,56,true,41,83,false,true
RandomGraph,1000,730,56,true,1458,291,false,true
RandomGraph,1000,740,56,true,41,166,false,true
RandomGraph,1000,750,56,true,125,209,false,true
RandomGraph,1000,760,56,true,42,125,false,true
RandomGraph,1000,770,56,true,625,125,false,true
RandomGraph,1000,780,56,true,83,333,false,true
RandomGraph,1000,790,56,true,167,125,false,true
RandomGraph,1000,800,56,true,708,125,false,true
RandomGraph,1000,810,56,true,375,208,false,true
RandomGraph,1000,820,56,true,583,125,false,true
RandomGraph,1000,830,56,true,84,83,false,true
RandomGraph,1000,840,56,true,542,125,false,true
RandomGraph,1000,850,56,true,41,125,false,true
RandomGraph,1000,860,56,true,167,292,false,true
RandomGraph,1000,870,56,true,42,125,false,true
RandomGraph,1000,880,56,true,84,125,false,true
RandomGraph,1000,890,56,true,42,125,false,true
RandomGraph,1000,900,56,true,1292,209,false,true
RandomGraph,1000,910,56,true,0,292,false,true
RandomGraph,1000,920,56,true,708,83,false,true
RandomGraph,1000,930,56,true,83,84,false,true
RandomGraph,1000,940,56,true,500,625,false,true
RandomGraph,1000,950,56,true,0,84,false,true
RandomGraph,1000,960,56,true,0,125,false,true
RandomGraph,1000,970,56,true,375,166,false,true
RandomGraph,1000,980,56,true,250,166,false,true
RandomGraph,1000,990,56,true,166,83,false,true
RandomGraph,1000,0,57,false,6833,61000,true,true
RandomGraph,1000,10,57,true,1500,15250,false,true
RandomGraph,1000,20,57,true,5958,13125,false,true
RandomGraph,1000,30,57,true,2625,709,false,true
RandomGraph,1000,40,57,true,9208,2583,false,true
RandomGraph,1000,50,57,true,6125,1500,false,true
RandomGraph,1000,60,57,true,7666,3875,false,true
RandomGraph,1000,70,57,true,6291,917,false,true
RandomGraph,1000,80,57,true,8500,2709,false,true
RandomGraph,1000,90,57,true,417,2125,false,true
RandomGraph,1000,100,57,true,84,2833,false,true
RandomGraph,1000,110,57,true,792,209,false,true
RandomGraph,1000,120,57,true,1917,209,false,true
RandomGraph,1000,130,57,true,4708,167,false,true
RandomGraph,1000,140,57,true,7666,4417,false,true
RandomGraph,1000,150,57,true,6375,1375,false,true
RandomGraph,1000,160,57,true,7291,1083,false,true
RandomGraph,1000,170,57,true,5291,958,false,true
RandomGraph,1000,180,57,true,7458,1334,false,true
RandomGraph,1000,190,57,true,5333,250,false,true
RandomGraph,1000,200,57,true,5458,1125,false,true
RandomGraph,1000,210,57,true,4291,541,false,true
RandomGraph,1000,220,57,true,5500,250,false,true
RandomGraph,1000,230,57,true,3250,458,false,true
RandomGraph,1000,240,57,true,5417,125,false,true
RandomGraph,1000,250,57,true,3791,208,false,true
RandomGraph,1000,260,57,true,5250,417,false,true
RandomGraph,1000,270,57,true,3291,83,false,true
RandomGraph,1000,280,57,true,542,375,false,true
RandomGraph,1000,290,57,true,3166,333,false,true
RandomGraph,1000,300,57,true,4875,250,false,true
RandomGraph,1000,310,57,true,3875,209,false,true
RandomGraph,1000,320,57,true,5875,583,false,true
RandomGraph,1000,330,57,true,3334,1917,false,true
RandomGraph,1000,340,57,true,5458,417,false,true
RandomGraph,1000,350,57,true,125,541,false,true
RandomGraph,1000,360,57,true,4959,208,false,true
RandomGraph,1000,370,57,true,2709,1000,false,true
RandomGraph,1000,380,57,true,4458,250,false,true
RandomGraph,1000,390,57,true,1750,250,false,true
RandomGraph,1000,400,57,true,500,417,false,true
RandomGraph,1000,410,57,true,250,333,false,true
RandomGraph,1000,420,57,true,3500,125,false,true
RandomGraph,1000,430,57,true,41,250,false,true
RandomGraph,1000,440,57,true,0,250,false,true
RandomGraph,1000,450,57,true,1458,334,false,true
RandomGraph,1000,460,57,true,2666,125,false,true
RandomGraph,1000,470,57,true,4792,208,false,true
RandomGraph,1000,480,57,true,3042,375,false,true
RandomGraph,1000,490,57,true,4875,583,false,true
RandomGraph,1000,500,57,true,2542,125,false,true
RandomGraph,1000,510,57,true,4458,167,false,true
RandomGraph,1000,520,57,true,83,875,false,true
RandomGraph,1000,530,57,true,125,83,false,true
RandomGraph,1000,540,57,true,167,541,false,true
RandomGraph,1000,550,57,true,2625,250,false,true
RandomGraph,1000,560,57,true,1291,208,false,true
RandomGraph,1000,570,57,true,3833,167,false,true
RandomGraph,1000,580,57,true,1209,417,false,true
RandomGraph,1000,590,57,true,2833,167,false,true
RandomGraph,1000,600,57,true,42,333,false,true
RandomGraph,1000,610,57,true,167,83,false,true
RandomGraph,1000,620,57,true,41,125,false,true
RandomGraph,1000,630,57,true,2958,125,false,true
RandomGraph,1000,640,57,true,42,167,false,true
RandomGraph,1000,650,57,true,2042,83,false,true
RandomGraph,1000,660,57,true,625,583,false,true
RandomGraph,1000,670,57,true,2542,84,false,true
RandomGraph,1000,680,57,true,0,166,false,true
RandomGraph,1000,690,57,true,2125,83,false,true
RandomGraph,1000,700,57,true,291,166,false,true
RandomGraph,1000,710,57,true,1792,125,false,true
RandomGraph,1000,720,57,true,83,83,false,true
RandomGraph,1000,730,57,true,1375,83,false,true
RandomGraph,1000,740,57,true,83,167,false,true
RandomGraph,1000,750,57,true,750,667,false,true
RandomGraph,1000,760,57,true,709,250,false,true
RandomGraph,1000,770,57,true,1125,291,false,true
RandomGraph,1000,780,57,true,459,291,false,true
RandomGraph,1000,790,57,true,292,84,false,true
RandomGraph,1000,800,57,true,208,125,false,true
RandomGraph,1000,810,57,true,416,500,false,true
RandomGraph,1000,820,57,true,916,167,false,true
RandomGraph,1000,830,57,true,167,500,false,true
RandomGraph,1000,840,57,true,292,83,false,true
RandomGraph,1000,850,57,true,250,333,false,true
RandomGraph,1000,860,57,true,125,125,false,true
RandomGraph,1000,870,57,true,42,125,false,true
RandomGraph,1000,880,57,true,42,167,false,true
RandomGraph,1000,890,57,true,292,250,false,true
RandomGraph,1000,900,57,true,1291,208,false,true
RandomGraph,1000,910,57,true,41,166,false,true
RandomGraph,1000,920,57,true,542,83,false,true
RandomGraph,1000,930,57,true,125,166,false,true
RandomGraph,1000,940,57,true,83,125,false,true
RandomGraph,1000,950,57,true,41,125,false,true
RandomGraph,1000,960,57,true,84,208,false,true
RandomGraph,1000,970,57,true,417,291,false,true
RandomGraph,1000,980,57,true,41,209,false,true
RandomGraph,1000,990,57,true,208,125,false,true
RandomGraph,1000,0,58,false,7166,81332,true,true
RandomGraph,1000,10,58,true,1083,3916,false,true
RandomGraph,1000,20,58,true,6250,458,false,true
RandomGraph,1000,30,58,true,2541,3000,false,true
RandomGraph,1000,40,58,true,8542,458,false,true
RandomGraph,1000,50,58,true,5542,250,false,true
RandomGraph,1000,60,58,true,7541,625,false,true
RandomGraph,1000,70,58,true,5958,1792,false,true
RandomGraph,1000,80,58,true,8166,417,false,true
RandomGraph,1000,90,58,true,375,2458,false,true
RandomGraph,1000,100,58,true,41,1250,false,true
RandomGraph,1000,110,58,true,834,209,false,true
RandomGraph,1000,120,58,true,1833,667,false,true
RandomGraph,1000,130,58,true,4334,833,false,true
RandomGraph,1000,140,58,true,7500,83,false,true
RandomGraph,1000,150,58,true,5000,1083,false,true
RandomGraph,1000,160,58,true,6084,125,false,true
RandomGraph,1000,170,58,true,5333,2750,false,true
RandomGraph,1000,180,58,true,7583,84,false,true
RandomGraph,1000,190,58,true,4708,1125,false,true
RandomGraph,1000,200,58,true,5250,84,false,true
RandomGraph,1000,210,58,true,3125,2042,false,true
RandomGraph,1000,220,58,true,5708,416,false,true
RandomGraph,1000,230,58,true,3042,458,false,true
RandomGraph,1000,240,58,true,4834,42,false,true
RandomGraph,1000,250,58,true,2958,917,false,true
RandomGraph,1000,260,58,true,5583,84,false,true
RandomGraph,1000,270,58,true,3125,1459,false,true
RandomGraph,1000,280,58,true,625,166,false,true
RandomGraph,1000,290,58,true,3000,2791,false,true
RandomGraph,1000,300,58,true,5334,333,false,true
RandomGraph,1000,310,58,true,2959,83,false,true
RandomGraph,1000,320,58,true,4666,417,false,true
RandomGraph,1000,330,58,true,3292,208,false,true
RandomGraph,1000,340,58,true,4875,83,false,true
RandomGraph,1000,350,58,true,250,83,false,true
RandomGraph,1000,360,58,true,4292,83,false,true
RandomGraph,1000,370,58,true,2833,208,false,true
RandomGraph,1000,380,58,true,4125,500,false,true
RandomGraph,1000,390,58,true,1667,84,false,true
RandomGraph,1000,400,58,true,0,167,false,true
RandomGraph,1000,410,58,true,209,541,false,true
RandomGraph,1000,420,58,true,2708,459,false,true
RandomGraph,1000,430,58,true,42,42,false,true
RandomGraph,1000,440,58,true,83,375,false,true
RandomGraph,1000,450,58,true,1542,166,false,true
RandomGraph,1000,460,58,true,2792,333,false,true
RandomGraph,1000,470,58,true,4083,84,false,true
RandomGraph,1000,480,58,true,1917,83,false,true
RandomGraph,1000,490,58,true,5042,250,false,true
RandomGraph,1000,500,58,true,2458,167,false,true
RandomGraph,1000,510,58,true,4500,166,false,true
RandomGraph,1000,520,58,true,83,84,false,true
RandomGraph,1000,530,58,true,167,416,false,true
RandomGraph,1000,540,58,true,84,83,false,true
RandomGraph,1000,550,58,true,2958,750,false,true
RandomGraph,1000,560,58,true,1375,83,false,true
RandomGraph,1000,570,58,true,6041,166,false,true
RandomGraph,1000,580,58,true,1250,41,false,true
RandomGraph,1000,590,58,true,2791,83,false,true
RandomGraph,1000,600,58,true,0,83,false,true
RandomGraph,1000,610,58,true,167,208,false,true
RandomGraph,1000,620,58,true,166,208,false,true
RandomGraph,1000,630,58,true,2542,83,false,true
RandomGraph,1000,640,58,true,42,84,false,true
RandomGraph,1000,650,58,true,2583,125,false,true
RandomGraph,1000,660,58,true,42,83,false,true
RandomGraph,1000,670,58,true,2167,83,false,true
RandomGraph,1000,680,58,true,458,84,false,true
RandomGraph,1000,690,58,true,2083,542,false,true
RandomGraph,1000,700,58,true,292,334,false,true
RandomGraph,1000,710,58,true,1625,166,false,true
RandomGraph,1000,720,58,true,166,84,false,true
RandomGraph,1000,730,58,true,1417,333,false,true
RandomGraph,1000,740,58,true,291,83,false,true
RandomGraph,1000,750,58,true,125,84,false,true
RandomGraph,1000,760,58,true,0,83,false,true
RandomGraph,1000,770,58,true,583,84,false,true
RandomGraph,1000,780,58,true,208,125,false,true
RandomGraph,1000,790,58,true,250,125,false,true
RandomGraph,1000,800,58,true,83,250,false,true
RandomGraph,1000,810,58,true,208,125,false,true
RandomGraph,1000,820,58,true,625,125,false,true
RandomGraph,1000,830,58,true,42,83,false,true
RandomGraph,1000,840,58,true,417,83,false,true
RandomGraph,1000,850,58,true,2709,1000,false,true
RandomGraph,1000,860,58,true,375,83,false,true
RandomGraph,1000,870,58,true,209,209,false,true
RandomGraph,1000,880,58,true,167,167,false,true
RandomGraph,1000,890,58,true,166,84,false,true
RandomGraph,1000,900,58,true,1166,83,false,true
RandomGraph,1000,910,58,true,83,167,false,true
RandomGraph,1000,920,58,true,791,84,false,true
RandomGraph,1000,930,58,true,292,167,false,true
RandomGraph,1000,940,58,true,42,125,false,true
RandomGraph,1000,950,58,true,42,84,false,true
RandomGraph,1000,960,58,true,41,84,false,true
RandomGraph,1000,970,58,true,0,83,false,true
RandomGraph,1000,980,58,true,125,125,false,true
RandomGraph,1000,990,58,true,42,125,false,true
RandomGraph,1000,0,59,false,6584,59875,true,true
RandomGraph,1000,10,59,true,1125,33833,false,true
RandomGraph,1000,20,59,true,5709,12417,false,true
RandomGraph,1000,30,59,true,2917,5333,false,true
RandomGraph,1000,40,59,true,9542,84,false,true
RandomGraph,1000,50,59,true,6041,1375,false,true
RandomGraph,1000,60,59,true,7667,166,false,true
RandomGraph,1000,70,59,true,7000,250,false,true
RandomGraph,1000,80,59,true,8625,83,false,true
RandomGraph,1000,90,59,true,375,2209,false,true
RandomGraph,1000,100,59,true,167,2208,false,true
RandomGraph,1000,110,59,true,667,709,false,true
RandomGraph,1000,120,59,true,2042,750,false,true
RandomGraph,1000,130,59,true,5708,1666,false,true
RandomGraph,1000,140,59,true,7208,459,false,true
RandomGraph,1000,150,59,true,5333,1750,false,true
RandomGraph,1000,160,59,true,7375,0,false,true
RandomGraph,1000,170,59,true,5458,2375,false,true
RandomGraph,1000,180,59,true,7500,83,false,true
RandomGraph,1000,190,59,true,5458,1459,false,true
RandomGraph,1000,200,59,true,5708,125,false,true
RandomGraph,1000,210,59,true,3750,2917,false,true
RandomGraph,1000,220,59,true,5833,167,false,true
RandomGraph,1000,230,59,true,4833,208,false,true
RandomGraph,1000,240,59,true,6000,125,false,true
RandomGraph,1000,250,59,true,3417,166,false,true
RandomGraph,1000,260,59,true,5416,167,false,true
RandomGraph,1000,270,59,true,2834,166,false,true
RandomGraph,1000,280,59,true,500,917,false,true
RandomGraph,1000,290,59,true,2875,292,false,true
RandomGraph,1000,300,59,true,5291,292,false,true
RandomGraph,1000,310,59,true,3167,167,false,true
RandomGraph,1000,320,59,true,5042,583,false,true
RandomGraph,1000,330,59,true,2959,167,false,true
RandomGraph,1000,340,59,true,5208,1000,false,true
RandomGraph,1000,350,59,true,41,250,false,true
RandomGraph,1000,360,59,true,5500,125,false,true
RandomGraph,1000,370,59,true,2584,209,false,true
RandomGraph,1000,380,59,true,4917,583,false,true
RandomGraph,1000,390,59,true,2042,125,false,true
RandomGraph,1000,400,59,true,667,167,false,true
RandomGraph,1000,410,59,true,375,1375,false,true
RandomGraph,1000,420,59,true,3834,125,false,true
RandomGraph,1000,430,59,true,166,167,false,true
RandomGraph,1000,440,59,true,41,291,false,true
RandomGraph,1000,450,59,true,1500,166,false,true
RandomGraph,1000,460,59,true,2541,250,false,true
RandomGraph,1000,470,59,true,4500,83,false,true
RandomGraph,1000,480,59,true,2625,125,false,true
RandomGraph,1000,490,59,true,4791,125,false,true
RandomGraph,1000,500,59,true,2167,167,false,true
RandomGraph,1000,510,59,true,4166,125,false,true
RandomGraph,1000,520,59,true,42,291,false,true
RandomGraph,1000,530,59,true,375,84,false,true
RandomGraph,1000,540,59,true,292,208,false,true
RandomGraph,1000,550,59,true,2375,42,false,true
RandomGraph,1000,560,59,true,1750,166,false,true
RandomGraph,1000,570,59,true,3666,291,false,true
RandomGraph,1000,580,59,true,1209,83,false,true
RandomGraph,1000,590,59,true,3625,167,false,true
RandomGraph,1000,600,59,true,83,125,false,true
RandomGraph,1000,610,59,true,209,166,false,true
RandomGraph,1000,620,59,true,42,333,false,true
RandomGraph,1000,630,59,true,2958,125,false,true
RandomGraph,1000,640,59,true,0,83,false,true
RandomGraph,1000,650,59,true,3500,709,false,true
RandomGraph,1000,660,59,true,42,125,false,true
RandomGraph,1000,670,59,true,2292,125,false,true
RandomGraph,1000,680,59,true,41,83,false,true
RandomGraph,1000,690,59,true,2000,125,false,true
RandomGraph,1000,700,59,true,292,166,false,true
RandomGraph,1000,710,59,true,1834,291,false,true
RandomGraph,1000,720,59,true,125,333,false,true
RandomGraph,1000,730,59,true,1250,167,false,true
RandomGraph,1000,740,59,true,83,208,false,true
RandomGraph,1000,750,59,true,0,125,false,true
RandomGraph,1000,760,59,true,42,167,false,true
RandomGraph,1000,770,59,true,542,208,false,true
RandomGraph,1000,780,59,true,42,83,false,true
RandomGraph,1000,790,59,true,250,83,false,true
RandomGraph,1000,800,59,true,41,167,false,true
RandomGraph,1000,810,59,true,125,125,false,true
RandomGraph,1000,820,59,true,625,166,false,true
RandomGraph,1000,830,59,true,792,208,false,true
RandomGraph,1000,840,59,true,292,83,false,true
RandomGraph,1000,850,59,true,125,42,false,true
RandomGraph,1000,860,59,true,250,83,false,true
RandomGraph,1000,870,59,true,42,42,false,true
RandomGraph,1000,880,59,true,500,458,false,true
RandomGraph,1000,890,59,true,292,125,false,true
RandomGraph,1000,900,59,true,1083,125,false,true
RandomGraph,1000,910,59,true,42,375,false,true
RandomGraph,1000,920,59,true,458,83,false,true
RandomGraph,1000,930,59,true,167,166,false,true
RandomGraph,1000,940,59,true,417,167,false,true
RandomGraph,1000,950,59,true,0,167,false,true
RandomGraph,1000,960,59,true,42,83,false,true
RandomGraph,1000,970,59,true,209,250,false,true
RandomGraph,1000,980,59,true,42,208,false,true
RandomGraph,1000,990,59,true,42,84,false,true
RandomGraph,1000,0,60,false,6667,48667,true,true
RandomGraph,1000,10,60,true,1375,16583,false,true
RandomGraph,1000,20,60,true,5750,166,false,true
RandomGraph,1000,30,60,true,2792,7000,false,true
RandomGraph,1000,40,60,true,9084,209,false,true
RandomGraph,1000,50,60,true,6709,4458,false,true
RandomGraph,1000,60,60,true,7750,500,false,true
RandomGraph,1000,70,60,true,6584,1916,false,true
RandomGraph,1000,80,60,true,8917,209,false,true
RandomGraph,1000,90,60,true,417,584,false,true
RandomGraph,1000,100,60,true,42,334,false,true
RandomGraph,1000,110,60,true,959,1000,false,true
RandomGraph,1000,120,60,true,1916,875,false,true
RandomGraph,1000,130,60,true,4750,125,false,true
RandomGraph,1000,140,60,true,7625,1083,false,true
RandomGraph,1000,150,60,true,5125,167,false,true
RandomGraph,1000,160,60,true,7541,750,false,true
RandomGraph,1000,170,60,true,4917,83,false,true
RandomGraph,1000,180,60,true,7000,209,false,true
RandomGraph,1000,190,60,true,4625,83,false,true
RandomGraph,1000,200,60,true,5375,625,false,true
RandomGraph,1000,210,60,true,3250,459,false,true
RandomGraph,1000,220,60,true,6042,1208,false,true
RandomGraph,1000,230,60,true,3375,292,false,true
RandomGraph,1000,240,60,true,5542,667,false,true
RandomGraph,1000,250,60,true,3458,250,false,true
RandomGraph,1000,260,60,true,4958,459,false,true
RandomGraph,1000,270,60,true,3000,125,false,true
RandomGraph,1000,280,60,true,875,583,false,true
RandomGraph,1000,290,60,true,2709,250,false,true
RandomGraph,1000,300,60,true,5209,83,false,true
RandomGraph,1000,310,60,true,2625,250,false,true
RandomGraph,1000,320,60,true,4833,83,false,true
RandomGraph,1000,330,60,true,2792,750,false,true
RandomGraph,1000,340,60,true,5625,292,false,true
RandomGraph,1000,350,60,true,333,1084,false,true
RandomGraph,1000,360,60,true,5667,83,false,true
RandomGraph,1000,370,60,true,3500,375,false,true
RandomGraph,1000,380,60,true,5083,209,false,true
RandomGraph,1000,390,60,true,1875,792,false,true
RandomGraph,1000,400,60,true,250,375,false,true
RandomGraph,1000,410,60,true,166,166,false,true
RandomGraph,1000,420,60,true,2791,166,false,true
RandomGraph,1000,430,60,true,83,500,false,true
RandomGraph,1000,440,60,true,42,334,false,true
RandomGraph,1000,450,60,true,1500,83,false,true
RandomGraph,1000,460,60,true,2458,167,false,true
RandomGraph,1000,470,60,true,4125,84,false,true
RandomGraph,1000,480,60,true,2167,375,false,true
RandomGraph,1000,490,60,true,4709,83,false,true
RandomGraph,1000,500,60,true,2209,250,false,true
RandomGraph,1000,510,60,true,3708,250,false,true
RandomGraph,1000,520,60,true,42,292,false,true
RandomGraph,1000,530,60,true,167,167,false,true
RandomGraph,1000,540,60,true,125,417,false,true
RandomGraph,1000,550,60,true,2583,83,false,true
RandomGraph,1000,560,60,true,1417,958,false,true
RandomGraph,1000,570,60,true,3709,125,false,true
RandomGraph,1000,580,60,true,1125,416,false,true
RandomGraph,1000,590,60,true,3125,125,false,true
RandomGraph,1000,600,60,true,125,125,false,true
RandomGraph,1000,610,60,true,41,83,false,true
RandomGraph,1000,620,60,true,166,83,false,true
RandomGraph,1000,630,60,true,2542,125,false,true
RandomGraph,1000,640,60,true,41,42,false,true
RandomGraph,1000,650,60,true,2667,250,false,true
RandomGraph,1000,660,60,true,0,84,false,true
RandomGraph,1000,670,60,true,2334,125,false,true
RandomGraph,1000,680,60,true,41,125,false,true
RandomGraph,1000,690,60,true,2916,208,false,true
RandomGraph,1000,700,60,true,125,125,false,true
RandomGraph,1000,710,60,true,1666,209,false,true
RandomGraph,1000,720,60,true,41,83,false,true
RandomGraph,1000,730,60,true,1875,542,false,true
RandomGraph,1000,740,60,true,292,84,false,true
RandomGraph,1000,750,60,true,209,125,false,true
RandomGraph,1000,760,60,true,42,42,false,true
RandomGraph,1000,770,60,true,792,125,false,true
RandomGraph,1000,780,60,true,83,208,false,true
RandomGraph,1000,790,60,true,333,125,false,true
RandomGraph,1000,800,60,true,42,83,false,true
RandomGraph,1000,810,60,true,83,250,false,true
RandomGraph,1000,820,60,true,667,84,false,true
RandomGraph,1000,830,60,true,0,83,false,true
RandomGraph,1000,840,60,true,417,0,false,true
RandomGraph,1000,850,60,true,167,166,false,true
RandomGraph,1000,860,60,true,83,167,false,true
RandomGraph,1000,870,60,true,0,84,false,true
RandomGraph,1000,880,60,true,84,125,false,true
RandomGraph,1000,890,60,true,542,250,false,true
RandomGraph,1000,900,60,true,1458,125,false,true
RandomGraph,1000,910,60,true,125,42,false,true
RandomGraph,1000,920,60,true,791,83,false,true
RandomGraph,1000,930,60,true,458,83,false,true
RandomGraph,1000,940,60,true,41,167,false,true
RandomGraph,1000,950,60,true,42,83,false,true
RandomGraph,1000,960,60,true,0,83,false,true
RandomGraph,1000,970,60,true,250,83,false,true
RandomGraph,1000,980,60,true,125,84,false,true
RandomGraph,1000,990,60,true,41,41,false,true
RandomGraph,1000,0,61,false,7208,127999,true,true
RandomGraph,1000,10,61,true,1208,11166,false,true
RandomGraph,1000,20,61,true,5416,12166,false,true
RandomGraph,1000,30,61,true,2666,1584,false,true
RandomGraph,1000,40,61,true,8292,875,false,true
RandomGraph,1000,50,61,true,6292,792,false,true
RandomGraph,1000,60,61,true,7250,1625,false,true
RandomGraph,1000,70,61,true,5750,2334,false,true
RandomGraph,1000,80,61,true,8416,1458,false,true
RandomGraph,1000,90,61,true,334,10667,false,true
RandomGraph,1000,100,61,true,42,3125,false,true
RandomGraph,1000,110,61,true,667,375,false,true
RandomGraph,1000,120,61,true,1667,1209,false,true
RandomGraph,1000,130,61,true,5125,458,false,true
RandomGraph,1000,140,61,true,6959,667,false,true
RandomGraph,1000,150,61,true,5166,208,false,true
RandomGraph,1000,160,61,true,6959,625,false,true
RandomGraph,1000,170,61,true,4584,250,false,true
RandomGraph,1000,180,61,true,6792,542,false,true
RandomGraph,1000,190,61,true,5000,625,false,true
RandomGraph,1000,200,61,true,4041,2334,false,true
RandomGraph,1000,210,61,true,4042,959,false,true
RandomGraph,1000,220,61,true,5500,2208,false,true
RandomGraph,1000,230,61,true,3625,167,false,true
RandomGraph,1000,240,61,true,5334,1000,false,true
RandomGraph,1000,250,61,true,3459,208,false,true
RandomGraph,1000,260,61,true,5334,709,false,true
RandomGraph,1000,270,61,true,3167,125,false,true
RandomGraph,1000,280,61,true,584,125,false,true
RandomGraph,1000,290,61,true,3125,250,false,true
RandomGraph,1000,300,61,true,4875,667,false,true
RandomGraph,1000,310,61,true,2625,375,false,true
RandomGraph,1000,320,61,true,4708,333,false,true
RandomGraph,1000,330,61,true,2708,416,false,true
RandomGraph,1000,340,61,true,4916,292,false,true
RandomGraph,1000,350,61,true,0,375,false,true
RandomGraph,1000,360,61,true,4042,125,false,true
RandomGraph,1000,370,61,true,2791,1208,false,true
RandomGraph,1000,380,61,true,4042,209,false,true
RandomGraph,1000,390,61,true,1709,542,false,true
RandomGraph,1000,400,61,true,0,333,false,true
RandomGraph,1000,410,61,true,208,833,false,true
RandomGraph,1000,420,61,true,3042,167,false,true
RandomGraph,1000,430,61,true,416,750,false,true
RandomGraph,1000,440,61,true,250,375,false,true
RandomGraph,1000,450,61,true,1250,375,false,true
RandomGraph,1000,460,61,true,2542,291,false,true
RandomGraph,1000,470,61,true,3917,250,false,true
RandomGraph,1000,480,61,true,2084,250,false,true
RandomGraph,1000,490,61,true,4292,417,false,true
RandomGraph,1000,500,61,true,1750,125,false,true
RandomGraph,1000,510,61,true,3709,208,false,true
RandomGraph,1000,520,61,true,0,416,false,true
RandomGraph,1000,530,61,true,250,250,false,true
RandomGraph,1000,540,61,true,208,1375,false,true
RandomGraph,1000,550,61,true,2458,125,false,true
RandomGraph,1000,560,61,true,1250,292,false,true
RandomGraph,1000,570,61,true,3291,125,false,true
RandomGraph,1000,580,61,true,1375,1000,false,true
RandomGraph,1000,590,61,true,3042,125,false,true
RandomGraph,1000,600,61,true,42,375,false,true
RandomGraph,1000,610,61,true,792,83,false,true
RandomGraph,1000,620,61,true,42,250,false,true
RandomGraph,1000,630,61,true,2625,167,false,true
RandomGraph,1000,640,61,true,125,334,false,true
RandomGraph,1000,650,61,true,2292,167,false,true
RandomGraph,1000,660,61,true,84,625,false,true
RandomGraph,1000,670,61,true,2083,83,false,true
RandomGraph,1000,680,61,true,42,167,false,true
RandomGraph,1000,690,61,true,1667,209,false,true
RandomGraph,1000,700,61,true,125,125,false,true
RandomGraph,1000,710,61,true,1375,292,false,true
RandomGraph,1000,720,61,true,83,84,false,true
RandomGraph,1000,730,61,true,1000,209,false,true
RandomGraph,1000,740,61,true,42,125,false,true
RandomGraph,1000,750,61,true,625,125,false,true
RandomGraph,1000,760,61,true,334,125,false,true
RandomGraph,1000,770,61,true,666,333,false,true
RandomGraph,1000,780,61,true,41,209,false,true
RandomGraph,1000,790,61,true,292,292,false,true
RandomGraph,1000,800,61,true,125,125,false,true
RandomGraph,1000,810,61,true,167,500,false,true
RandomGraph,1000,820,61,true,375,83,false,true
RandomGraph,1000,830,61,true,0,250,false,true
RandomGraph,1000,840,61,true,208,125,false,true
RandomGraph,1000,850,61,true,42,292,false,true
RandomGraph,1000,860,61,true,250,125,false,true
RandomGraph,1000,870,61,true,41,125,false,true
RandomGraph,1000,880,61,true,41,83,false,true
RandomGraph,1000,890,61,true,125,83,false,true
RandomGraph,1000,900,61,true,917,125,false,true
RandomGraph,1000,910,61,true,125,83,false,true
RandomGraph,1000,920,61,true,625,125,false,true
RandomGraph,1000,930,61,true,750,208,false,true
RandomGraph,1000,940,61,true,250,500,false,true
RandomGraph,1000,950,61,true,83,42,false,true
RandomGraph,1000,960,61,true,125,125,false,true
RandomGraph,1000,970,61,true,41,250,false,true
RandomGraph,1000,980,61,true,334,167,false,true
RandomGraph,1000,990,61,true,209,375,false,true
RandomGraph,1000,0,62,false,7375,136333,true,true
RandomGraph,1000,10,62,true,1333,3125,false,true
RandomGraph,1000,20,62,true,6083,1792,false,true
RandomGraph,1000,30,62,true,2875,1667,false,true
RandomGraph,1000,40,62,true,8958,2666,false,true
RandomGraph,1000,50,62,true,6084,1583,false,true
RandomGraph,1000,60,62,true,7625,3792,false,true
RandomGraph,1000,70,62,true,6166,2625,false,true
RandomGraph,1000,80,62,true,8625,3042,false,true
RandomGraph,1000,90,62,true,917,2291,false,true
RandomGraph,1000,100,62,true,1167,750,false,true
RandomGraph,1000,110,62,true,1084,709,false,true
RandomGraph,1000,120,62,true,1958,375,false,true
RandomGraph,1000,130,62,true,5542,2000,false,true
RandomGraph,1000,140,62,true,7208,1167,false,true
RandomGraph,1000,150,62,true,5292,875,false,true
RandomGraph,1000,160,62,true,8125,1042,false,true
RandomGraph,1000,170,62,true,5667,833,false,true
RandomGraph,1000,180,62,true,7917,1375,false,true
RandomGraph,1000,190,62,true,4666,208,false,true
RandomGraph,1000,200,62,true,5625,1042,false,true
